"file","line","has_open_div_onclick","has_class_name","class_name_value","has_onclick","has_onpointerdown","has_onkeydown","has_role_button","has_tabindex","cursor_pointer","has_aria","tag_name","classification_initial"
"src/app/components/lawyer/ArchivePortal/components/ExecutionArchiveToolbar.tsx","252","","TRUE","space-y-2.5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/ExecutionArchiveToolbar.tsx","255","","TRUE","flex flex-wrap items-center gap-2","false","false","false","false","false","false","true","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/ExecutionArchiveTrashDialogs.tsx","155","","TRUE","pointer-events-none fixed inset-0","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/ExecutionArchiveTrashDialogs.tsx","160","","TRUE","pointer-events-auto","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/ExecutionSmartCard.tsx","167","TRUE","TRUE","cardClassName","false","true","false","false","false","false","false","div","NEEDS-REVIEW-action-missing-semantics"
"src/app/components/lawyer/ArchivePortal/components/ExecutionSmartCardBody.tsx","88","","TRUE","mb-1.5 flex flex-wrap items-center justify-end gap-1.5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/ExecutionSmartCardBody.tsx","99","","TRUE","relative mb-1.5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/ExecutionSmartCardBody.tsx","100","","TRUE","flex items-start justify-between gap-2","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/ExecutionSmartCardBody.tsx","101","TRUE","TRUE","['min-w-0 flex-1'; openSurfaceProps.className].filter(Boolean).join(' ')","true","true","false","false","false","false","false","div","NEEDS-REVIEW-action-missing-semantics"
"src/app/components/lawyer/ArchivePortal/components/ExecutionSmartCardBody.tsx","110","","TRUE","mb-0.5 flex flex-wrap items-center gap-1.5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/ExecutionSmartCardBody.tsx","139","","TRUE","mt-1 space-y-0.5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/ExecutionSmartCardBody.tsx","160","TRUE","TRUE","relative z-40 inline-flex shrink-0 flex-col items-stretch gap-1","true","true","false","false","false","false","false","div","NEEDS-REVIEW-action-missing-semantics"
"src/app/components/lawyer/ArchivePortal/components/ExecutionSmartCardBody.tsx","167","","TRUE","inline-flex items-center justify-end gap-1 rounded-lg border border-white/10 bg-white/[0.04] p-0.5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/ExecutionSmartCardBody.tsx","219","","TRUE","flex flex-col gap-1","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/ExecutionSmartCardBody.tsx","259","","TRUE","mb-1.5 space-y-0.5 rounded-lg border border-blue-500/20 bg-blue-950/20 px-2.5 py-1.5 text-right","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/ExecutionSmartCardBody.tsx","273","","TRUE","","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/ExecutionSmartCardBody.tsx","276","","TRUE","mt-1.5 flex items-center justify-end gap-2 border-t border-purple-500/20 pt-1.5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LawsuitArchiveCard.tsx","292","TRUE","TRUE","","true","false","false","false","false","false","false","div","NEEDS-REVIEW-action-missing-semantics"
"src/app/components/lawyer/ArchivePortal/components/LawsuitArchiveCardPaintSlot.tsx","18","","TRUE","
                compact
                    ? LAWSUIT_ARCHIVE_COMPACT_PAINT_SLOT_CLASS
                    : LAWSUIT","false","false","false","false","false","false","true","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LawsuitArchiveFileGrid.tsx","208","","TRUE","min-w-0","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LawsuitArchiveFileGrid.tsx","255","","TRUE","flex w-full items-stretch gap-1.5 max-w-4xl mx-auto","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LawsuitArchiveFileGrid.tsx","334","","TRUE","space-y-2","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LawsuitArchiveFileGrid.tsx","336","","TRUE","","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LawsuitArchiveFileGrid.tsx","383","","TRUE","space-y-2 max-w-4xl mx-auto","false","false","false","false","false","false","true","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LawsuitArchiveFileGrid.tsx","399","","TRUE","hydrateGridClass","false","false","false","false","false","false","true","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LawsuitArchiveFileGrid.tsx","413","","TRUE","w-full min-w-0","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LawsuitArchiveFileGrid.tsx","454","","TRUE","flex flex-col items-center justify-center h-full text-center py-10 px-4","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LawsuitArchiveLifecycleBars.tsx","27","","TRUE","ARCHIVE_TOOLBAR_SECTION","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LawsuitArchiveLifecycleBars.tsx","28","","TRUE","flex w-full items-center gap-2","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LawsuitArchiveLifecycleBars.tsx","29","","TRUE","`${ARCHIVE_SEGMENT_SHELL","false","false","false","false","false","false","true","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LawsuitArchiveLifecycleBars.tsx","55","","TRUE","`${ARCHIVE_SEGMENT_SHELL","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LinkedLawsuitDossierCluster.tsx","29","","TRUE","mb-2 flex items-center justify-between gap-2 px-0.5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/LinkedLawsuitDossierCluster.tsx","35","","TRUE","innerGrid","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/UnifiedDossierCard.tsx","199","TRUE","TRUE","`group relative w-full cursor-pointer overflow-hidden border border-white/[0.1] focus:outline-none focus-visible:ring-2 ","true","true","true","true","true","true","true","div","MAYBE-WONTFIX-role-button-pattern"
"src/app/components/lawyer/ArchivePortal/components/UnifiedDossierCard.tsx","228","","TRUE","`absolute inset-x-0 top-0 h-px ${KIND_BAR[kind]","false","false","false","false","false","false","true","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/UnifiedDossierCard.tsx","230","","TRUE","`relative flex flex-col ${
                    isUrgent ? 'gap-2 px-2.5 py-2' : 'gap-1.5 px-2.5 pb-2.5 pt-2.5 sm:px-3 s","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/UnifiedDossierCard.tsx","235","","TRUE","flex items-center justify-between gap-1.5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/UnifiedDossierCard.tsx","236","","TRUE","min-w-0 flex-1","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/UnifiedDossierCard.tsx","251","","TRUE","mb-0.5 flex flex-wrap items-center gap-1","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/UnifiedDossierCard.tsx","296","TRUE","TRUE","`flex shrink-0 items-center gap-0.5 ${
                            overlayBadge ? 'opacity-100' : 'opacity-70 transitio","false","true","false","false","false","false","false","div","NEEDS-REVIEW-action-missing-semantics"
"src/app/components/lawyer/ArchivePortal/components/UnifiedDossierCard.tsx","342","","TRUE","border-t border-white/[0.07] pt-1.5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/components/UnifiedDossierCard.tsx","345","","TRUE","text-[11px] font-bold","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/ExecutionArchiveChrome.tsx","139","","TRUE","shellClass","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/ExecutionArchiveChrome.tsx","142","","TRUE","min-w-0 flex-1","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/ExecutionArchiveChrome.tsx","213","","TRUE","`flex-1 overflow-y-auto px-3 sm:px-4 py-2 ${
                    embedded
                        ? 'pb-[max(4.25rem;cal","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/ExecutionArchiveChrome.tsx","276","","TRUE","pointer-events-none absolute inset-x-0 bottom-0 z-40 px-[max(1rem;env(safe-area-inset-left))] pb-[max(1rem;calc(env(safe","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/ExecutionArchiveChrome.tsx","277","","TRUE","pointer-events-auto flex justify-start px-1","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/LawsuitArchiveChrome.tsx","200","","TRUE","relative flex min-h-0 flex-1 flex-col","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/LawsuitArchiveChrome.tsx","213","","TRUE","shellClass","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/LawsuitArchiveChrome.tsx","216","","TRUE","min-w-0 flex-1","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/LawsuitArchiveChrome.tsx","260","","TRUE","lawsuitArchiveScrollRegionClass(embedded)","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/LawsuitArchiveChrome.tsx","267","","TRUE","pointer-events-none absolute inset-x-0 bottom-0 z-40 px-[max(1rem;env(safe-area-inset-left))] pb-[max(1rem;calc(env(safe","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/ArchivePortal/LawsuitArchiveChrome.tsx","268","","TRUE","pointer-events-auto flex justify-start px-1","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/CaseShareSessionClockSlider.tsx","51","","TRUE","mt-4 pt-3 border-t border-white/10","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/CaseShareSessionClockSlider.tsx","58","","TRUE","flex flex-col items-center gap-4","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/CaseShareSessionClockSlider.tsx","59","","TRUE","relative w-[7.5rem] h-[7.5rem]","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/CaseShareSessionClockSlider.tsx","103","","TRUE","pointer-events-none absolute inset-0 flex items-center justify-center pt-3","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","199","TRUE","TRUE","`fixed inset-0 ${HUB_DOSSIER_CONSULT_Z_CLASS","true","false","false","false","false","false","false","div","NEEDS-REVIEW-action-missing-semantics"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","219","","TRUE","`fixed inset-0 ${HUB_DOSSIER_CONSULT_Z_CLASS","false","false","false","false","false","false","true","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","231","TRUE","TRUE","absolute inset-x-0 bottom-0 max-h-[min(82vh;82dvh)] flex flex-col rounded-t-2xl border border-[#E6C673]/18 bg-[#0A0F1C] ","true","true","false","false","false","false","true","div","NEEDS-REVIEW-action-missing-semantics"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","240","","TRUE","mx-auto mt-2.5 mb-1 h-1 w-9 shrink-0 rounded-full bg-white/20","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","242","","TRUE","flex items-center gap-2 border-b border-white/[0.07] px-4 pb-2.5 shrink-0","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","243","","TRUE","min-w-0 flex-1 text-right","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","266","","TRUE","flex-1 min-h-0 overflow-y-auto overscroll-contain px-4 py-3 touch-pan-y","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","268","","TRUE","space-y-2","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","270","","TRUE","flex justify-center py-10 text-[#E6C673]","false","false","false","false","false","false","true","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","274","","TRUE","space-y-3 py-6 text-center","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","325","","TRUE","space-y-3","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","351","","TRUE","space-y-2 text-sm","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","355","","TRUE","rounded-xl border border-[#E6C673]/20 bg-[#E6C673]/[0.06] p-3 space-y-1.5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","365","","TRUE","rounded-xl border border-white/10 px-3 py-2","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueConsultationFlow.tsx","393","","TRUE","flex gap-2 border-t border-white/[0.07] px-4 py-3 pb-[max(0.75rem;env(safe-area-inset-bottom))] shrink-0","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueShareCatalogPicker.tsx","37","","TRUE","flex gap-1 shrink-0","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueShareCatalogPicker.tsx","95","","TRUE","space-y-2","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueShareCatalogPicker.tsx","107","","TRUE","rounded-xl border border-white/10 bg-white/[0.03] overflow-hidden","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueShareCatalogPicker.tsx","111","","TRUE","flex items-center gap-2 px-3 py-2.5 min-h-[44px]","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/ColleagueShareCatalogPicker.tsx","137","","TRUE","border-t border-white/5 px-2 py-1 max-h-48 overflow-y-auto","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/SharedDossierViewer.tsx","78","TRUE","TRUE","fixed inset-0 z-[130] bg-black/70 backdrop-blur-sm","true","false","false","false","false","false","true","div","NEEDS-REVIEW-action-missing-semantics"
"src/app/components/lawyer/caseShare/SharedDossierViewer.tsx","96","","TRUE","px-4 py-3 border-b border-white/10 flex items-center justify-between gap-2 shrink-0","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/SharedDossierViewer.tsx","98","","TRUE","min-w-0","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/SharedDossierViewer.tsx","122","","TRUE","px-4 py-2 bg-white/5 border-b border-white/10 text-white/50 text-xs text-center shrink-0","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/SharedDossierViewer.tsx","136","","TRUE","flex-1 overflow-y-auto p-4 space-y-4","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/caseShare/SharedDossierViewer.tsx","294","","TRUE","px-4 py-3 border-t border-white/10 shrink-0","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/CommunityErrorBoundary.tsx","38","","TRUE","w-full h-full flex flex-col items-center justify-center p-4 text-center","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/CommunityErrorBoundary.tsx","44","","TRUE","w-12 h-12 rounded-xl bg-red-500/10 border border-red-500/20 flex items-center justify-center mb-3","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetAttachments.tsx","46","","TRUE","flex items-center gap-4 mb-5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetFields.tsx","23","","TRUE","mb-3 relative","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetFields.tsx","53","","TRUE","","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetFields.tsx","63","","TRUE","mb-3","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetOptions.tsx","30","","TRUE","mb-5 space-y-3","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetOptions.tsx","38","","TRUE","flex items-center gap-2.5 min-w-0 flex-1","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetOptions.tsx","39","","TRUE","`w-9 h-9 rounded-xl flex items-center justify-center shrink-0 ${
                            newIsUrgent
             ","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetOptions.tsx","48","","TRUE","min-w-0 text-right","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetOptions.tsx","49","","TRUE","flex items-center gap-2 flex-wrap","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetOptions.tsx","73","","TRUE","flex items-center gap-2 min-w-0","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetOptions.tsx","74","","TRUE","`w-8 h-8 rounded-xl flex items-center justify-center shrink-0 ${newIsAnonymous ? 'bg-[#E6C673]/18 text-[#E6C673]' : 'bg-","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetPreview.tsx","16","","TRUE","mb-6","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetPreview.tsx","19","","TRUE","relative inline-block","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetPreview.tsx","20","","TRUE","w-16 h-16 rounded-lg overflow-hidden border border-white/10","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetPreview.tsx","36","","TRUE","relative w-full hami-forum-panel rounded-xl p-3 border border-white/10 pr-8","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetPreview.tsx","53","","TRUE","inline-flex items-center gap-2 hami-forum-panel px-3 py-2 rounded-lg border border-white/10 relative pr-8","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/AddQuestionSheetPublishRow.tsx","22","","TRUE","flex items-stretch gap-3","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommentBottomSheet.tsx","60","","TRUE","fixed inset-0 z-[120] flex items-end justify-center sm:items-center pointer-events-none","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommentBottomSheetHeader.tsx","24","","TRUE","px-6 py-4 border-b border-white/[0.08] flex items-center justify-between gap-3","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommentBottomSheetHeader.tsx","35","","TRUE","flex items-center gap-2","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommentBottomSheetHeader.tsx","37","","TRUE","flex items-center gap-1 text-[11px]","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommentBottomSheetThreadList.tsx","96","","TRUE","flex-1 overflow-y-auto scrollbar-hide p-4 space-y-2.5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommentBottomSheetThreadList.tsx","98","","TRUE","h-full flex flex-col items-center justify-center text-center space-y-4 opacity-80","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommentBottomSheetThreadList.tsx","99","","TRUE","w-12 h-12 rounded-full bg-white/5 flex items-center justify-center","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommentBottomSheetThreadList.tsx","124","","TRUE","h-1","false","false","false","false","false","false","true","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommentSheetComposer.tsx","40","","TRUE","p-4 border-t border-white/10 bg-[#131620] pb-[max(1rem;env(safe-area-inset-bottom))]","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommentSheetComposer.tsx","45","","TRUE","mb-3 flex items-center gap-2 bg-red-500/10 border border-red-500/30 rounded-xl px-3 py-2 text-red-200 text-xs","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommentSheetComposer.tsx","51","","TRUE","`mb-3 flex items-center justify-between ${FORUM_PANEL","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommentSheetComposer.tsx","65","","TRUE","flex gap-3 items-end","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommentSheetComposer.tsx","66","","TRUE","`flex-1 rounded-xl p-3 ${FORUM_SURFACE_INPUT","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommentSheetComposer.tsx","96","","TRUE","text-[10px] text-white/40 text-left mt-1","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommunityScreenAccessGate.tsx","27","","TRUE","relative w-full h-full","false","false","false","false","false","false","true","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommunityScreenAccessGate.tsx","36","","TRUE","h-full overflow-hidden pt-[max(3.25rem;calc(env(safe-area-inset-top)+2.5rem))]","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommunityScreenAccessGatePanel.tsx","39","","TRUE","relative w-full h-full flex items-center justify-center p-4 text-center","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommunityScreenAccessGatePanel.tsx","46","","TRUE","hami-forum-panel rounded-xl p-4 max-w-md w-full space-y-3","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommunityScreenAccessGatePanel.tsx","47","","TRUE","w-12 h-12 rounded-xl bg-[#E6C673]/10 border border-[#E6C673]/25 flex items-center justify-center mx-auto","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommunityScreenBody.tsx","45","","TRUE","flex-1 min-h-0 overflow-y-auto overflow-x-hidden overscroll-contain scrollbar-hide pb-24 touch-pan-y","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommunityScreenForumFeedPane.tsx","31","","TRUE","`${FORUM_CONTENT_COLUMN","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommunityScreenLazySectionPanes.tsx","63","","TRUE","activeSection === 'forum' ? 'block' : 'hidden'","false","false","false","false","false","false","true","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommunityScreenLazySectionPanes.tsx","82","","TRUE","forumLazySectionPaneClass(activeSection === 'repository')","false","false","false","false","false","false","true","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CommunityScreenLazySectionPanes.tsx","104","","TRUE","forumLazySectionPaneClass(activeSection === 'groups')","false","false","false","false","false","false","true","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CreateGroupModal.tsx","77","","TRUE","flex items-center justify-between mb-5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/CreateGroupModal.tsx","86","","TRUE","space-y-3 mb-4","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/EditPostModal.tsx","45","","TRUE","`w-full max-w-xl ${FORUM_MODAL","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/EditPostModal.tsx","46","","TRUE","flex items-center justify-between mb-4","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/EditPostModal.tsx","58","","TRUE","mt-5 flex gap-3","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/ForumAppBar.tsx","64","","TRUE","FORUM_APP_BAR","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/ForumAppBar.tsx","65","","TRUE","px-3 pt-2 pb-1.5 flex items-center justify-between gap-2","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/ForumAppBar.tsx","66","","TRUE","flex items-center gap-1.5 min-w-0 flex-1","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/ForumAppBar.tsx","102","","TRUE","px-3 pb-1.5","false","false","false","false","false","false","false","div","SAFE-presentation-wrapper"
"src/app/components/lawyer/CommunityScreen/components/ForumAppBarFilterOverlays.tsx","29","TRUE","TRUE","fixed inset-0 z-40","true","false","false","false","false","false","true","div","NEEDS-REVIEW-action-missing-semantics"
