file,line,has_type,type_value,has_onClick,inside_form_context,class_final,downgrade_reason_or_note,raw_snippet_240chars
"src/app/components/lawyer/smart-modal/parts/SmartRequestsPanel.tsx",179,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setShowQuickTemplates((v) => !v)} className=""text-[9px] text-white/40 hover:text-[#E6C673]/80 px-1.5 py-1 transition-colors"" >"
"src/app/components/lawyer/smart-modal/parts/SmartRequestsPanel.tsx",188,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setShowPearlTemplates((v) => !v)} className=""text-[9px] text-[#9C9890] hover:text-[#C9B89A] px-1.5 py-0.5 transition-colors"" >"
"src/app/components/lawyer/smart-modal/parts/SmartRequestsPanel.tsx",196,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid={CIVIL_LAWSUIT_TEST_IDS.requestsHubAdd} onClick={() => onAddFastTrack?.()} className={addBtnClass} >"
"src/app/components/lawyer/smart-modal/parts/SmartRequestsPanel.tsx",229,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setShowPearlTemplates((v) => !v)} className=""text-[9px] text-[#9C9890] hover:text-[#C9B89A] px-1 transition-colors"" >"
"src/app/components/lawyer/smart-modal/parts/SmartRequestsTemplatesSection.tsx",62,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid={CIVIL_LAWSUIT_TEST_IDS.requestsTemplateAdd} onClick={handleAddTemplate} disabled={!normalizeRequestTypeTemplate(templateDraft)} className=""inline-flex items-center gap-0.5 px-2 py-1.5 rounded-lg bg-[#E6"
"src/app/components/lawyer/smart-modal/parts/SmartRequestsTemplatesSection.tsx",80,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid={CIVIL_LAWSUIT_TEST_IDS.requestsQuickType(type)} onClick={() => handleQuickAddFromTemplate(type)} className=""px-2 py-0.5 text-white/45 hover:text-[#E6C673]/90 hover:bg-[#E6C673]/10 text-[8px] font-semibo"
"src/app/components/lawyer/smart-modal/parts/SmartRequestsTemplatesSection.tsx",89,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid={CIVIL_LAWSUIT_TEST_IDS.requestsTemplateRemove(type)} onClick={() => handleRemoveTemplate(type)} className=""px-1 py-0.5 text-white/25 hover:text-rose-300 hover:bg-rose-500/10 border-r border-white/[0.06]"
"src/app/components/lawyer/smart-modal/parts/SmartRequestsTemplatesSection.tsx",126,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid={CIVIL_LAWSUIT_TEST_IDS.requestsTemplateAdd} onClick={handleAddTemplate} disabled={!normalizeRequestTypeTemplate(templateDraft)} className=""px-2 py-1 rounded-md bg-white/[0.08] border border-white/[0.16]"
"src/app/components/lawyer/smart-modal/parts/SmartRequestsTemplatesSection.tsx",139,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button key={type} type=""button"" data-testid={CIVIL_LAWSUIT_TEST_IDS.requestsQuickType(type)} onClick={() => handleQuickAddFromTemplate(type)} className=""px-1.5 py-0.5 rounded-md bg-white/[0.06] border border-white/[0.12] text-[#C9B89A] "
"src/app/components/lawyer/smart-modal/parts/TimelineFeed.tsx",106,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button key={cat.id} type=""button"" data-testid={CIVIL_LAWSUIT_TEST_IDS.timelineCategoryChip(cat.id)} onClick={() => setCategory(cat.id)} className={[ 'inline-flex items-center gap-1 rounded-lg border px-2 py-1 text-[10px] font-bold transi"
"src/app/components/lawyer/smart-modal/parts/TimelineFeed.tsx",251,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={(e) => { e.stopPropagation(); setExpandedEventId(isExpanded ? null : event.id); }} className={`inline-flex h-8 w-8 min-h-[32px] min-w-[32px] items-center justify-center rounded-md border border-white/[0.08] "
"src/app/components/lawyer/smart-modal/parts/TimelineFeed.tsx",334,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={(e) => { e.stopPropagation(); onDelete(event.id); }} className=""inline-flex items-center justify-center min-h-[44px] min-w-[44px] p-1.5 rounded-lg bg-white/[0.04] border border-white/[0.08] hover:border-ros"
"src/app/components/lawyer/smart-modal/parts/ToDoList.tsx",49,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => onRecordResponse(task.id, true)} className=""px-2 py-1.5 rounded-lg border border-emerald-500/25 bg-emerald-500/10 text-[10px] font-bold text-emerald-300 hover:bg-emerald-500/15 transition-colors"" >"
"src/app/components/lawyer/smart-modal/parts/ToDoList.tsx",56,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => onRecordResponse(task.id, false)} className=""px-2 py-1.5 rounded-lg border border-rose-500/25 bg-rose-500/10 text-[10px] font-bold text-rose-300 hover:bg-rose-500/15 transition-colors"" >"
"src/app/components/lawyer/smart-modal/parts/ToDoList.tsx",125,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => onRecordOutcome(task.id, 'quashed')} className=""px-2 py-1.5 rounded-lg border border-white/[0.1] bg-white/[0.03] text-[10px] font-bold text-white/80 hover:border-[#E6C673]/30 hover:text-[#E6C673] tran"
"src/app/components/lawyer/smart-modal/parts/ToDoList.tsx",132,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => onRecordOutcome(task.id, 'upheld')} className=""px-2 py-1.5 rounded-lg border border-white/[0.1] bg-white/[0.03] text-[10px] font-bold text-white/80 hover:border-[#E6C673]/30 hover:text-[#E6C673] trans"
"src/app/components/lawyer/smart-modal/parts/ToDoList.tsx",167,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => onFileBrief(task.id, decisionNo, decisionDate)} className=""w-full px-2 py-1.5 rounded-lg border border-[#E6C673]/25 bg-[#E6C673]/10 text-[10px] font-bold text-[#E6C673] hover:bg-[#E6C673]/15 transitio"
"src/app/components/lawyer/smart-modal/parts/ToDoList.tsx",244,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid={CIVIL_LAWSUIT_TEST_IDS.taskAdd} onClick={onAddTask} className=""min-h-[44px] min-w-[44px] flex items-center justify-center rounded-lg border border-[#E6C673]/20 bg-[#E6C673]/10 text-[#E6C673] hover:bg-[#"
"src/app/components/lawyer/smart-modal/parts/ToDoList.tsx",281,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => handleTaskActivate(task)} disabled={readOnly} className={`w-3.5 h-3.5 rounded-full border flex items-center justify-center transition-all mt-0.5 shrink-0 ${ readOnly ? 'cursor-default opacity-80' : '' "
"src/app/components/lawyer/smart-modal/parts/ToDoList.tsx",311,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => (appealTask || correspondenceTask) && !task.isCompleted && handleTaskActivate(task) } className={`text-right w-full ${ (appealTask || correspondenceTask) && !task.isCompleted ? 'cursor-pointer' : 'curs"
"src/app/components/lawyer/smart-modal/parts/ToDoList.tsx",358,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => onEditTask(task)} className=""min-h-[44px] min-w-[44px] flex items-center justify-center rounded-lg text-white/35 hover:text-[#E6C673] hover:bg-[#E6C673]/10 border border-transparent hover:border-[#E6C"
"src/app/components/lawyer/smart-modal/procedural-modals/AppealBriefOutcomeModal.tsx",43,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onClose} className={GLASS_CLOSE}>"
"src/app/components/lawyer/smart-modal/procedural-modals/AppealBriefOutcomeModal.tsx",53,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button key={opt.id} type=""button"" onClick={() => setOutcome(opt.id)} className={`w-full text-right px-3 py-2.5 rounded-xl border text-sm font-bold transition-colors ${ outcome === opt.id ? 'bg-[#E6C673]/15 border-[#E6C673]/35 text-[#E6C6"
"src/app/components/lawyer/smart-modal/procedural-modals/AppealBriefOutcomeModal.tsx",67,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" disabled={!outcome} onClick={() => outcome && onConfirm(outcome)} className={GLASS_BTN} >"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseConsolidationModal.tsx",153,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setStep('existing')} className={optionBtn}>"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseConsolidationModal.tsx",156,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setStep('external')} className={optionBtn}>"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseConsolidationModal.tsx",159,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setStep('create')} className={optionBtnPrimary}>"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseConsolidationModal.tsx",166,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { setStep('choose'); setSelectedId(null); setSearch(''); }} className=""text-[11px] text-white/50 hover:text-white/75"" >"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseConsolidationModal.tsx",193,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button key={candidate.id} type=""button"" onClick={() => setSelectedId(candidate.id)} className={`w-full text-right rounded-xl border px-4 py-3.5 transition-colors ${ active ? listItemActive : listItemIdle }`} >"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseConsolidationModal.tsx",222,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { setStep('choose'); setPeerCaseNo(''); }} className=""text-[11px] text-white/50 hover:text-white/75"" >"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseConsolidationModal.tsx",250,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setStep('choose')} className=""text-[11px] text-white/50 hover:text-white/75"">"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseConsolidationModal.tsx",275,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={handleMergeExisting} disabled={!selectedId || normalizedCurrentId === null || selectedId === normalizedCurrentId} className={`${T.btn} ${T.btnDisabled}`} >"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseConsolidationModal.tsx",284,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={handleExternalRef} disabled={!peerCaseNo.trim()} className={`${T.btn} ${T.btnDisabled}`} >"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseConsolidationModal.tsx",293,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={handleCreateNew} className={T.btn}>"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseLinkModal.tsx",98,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setStep('existing')} className={optionBtn}>"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseLinkModal.tsx",101,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setStep('external')} className={optionBtnPrimary}>"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseLinkModal.tsx",108,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { setStep('choose'); setSelectedKey(null); }} className=""text-[11px] text-white/50 hover:text-white/75"" >"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseLinkModal.tsx",127,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button key={candidate.key} type=""button"" onClick={() => setSelectedKey(candidate.key)} className={`w-full text-right rounded-xl border px-4 py-3.5 transition-colors ${ active ? listItemActive : listItemIdle }`} >"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseLinkModal.tsx",151,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setStep('choose')} className=""text-[11px] text-white/50 hover:text-white/75"">"
"src/app/components/lawyer/smart-modal/procedural-modals/CaseLinkModal.tsx",179,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { if (step === 'existing' && selectedCandidate) { onLinkExisting({ peer: toPeerSelection(selectedCandidate), linkDate, reason: reason.trim() || undefined, }); onClose(); } else if (step === 'external' "
"src/app/components/lawyer/smart-modal/procedural-modals/CorrespondenceModal.tsx",59,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => { if (!entity.trim() || !content.trim()) return; onConfirm({ entity: entity.trim(), date, content: content.trim() }); onClose(); }} disabled={!entity.trim() || !content.trim()} className={`${T.btn} ${T"
"src/app/components/lawyer/smart-modal/procedural-modals/JudgeRecusalModal.tsx",27,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onClose} className=""hover:bg-black/10 rounded-full p-1"">"
"src/app/components/lawyer/smart-modal/procedural-modals/JudgeRecusalModal.tsx",62,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={handleSubmit} disabled={!reason} className=""w-full bg-gradient-to-r from-rose-600 to-red-700 text-white py-3 rounded-lg font-bold text-sm hover:from-rose-500 hover:to-red-600 transition-all shadow-lg disabl"
"src/app/components/lawyer/smart-modal/procedural-modals/TransferJurisdictionModal.tsx",123,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => handleDecision('accept')} className={`${T.btn} flex items-center justify-center gap-1.5`} >"
"src/app/components/lawyer/smart-modal/procedural-modals/TransferJurisdictionModal.tsx",131,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => handleDecision('reject')} className=""flex items-center justify-center gap-1.5 rounded-xl border border-rose-400/25 bg-rose-500/10 px-3 py-2.5 text-sm font-bold text-rose-200 hover:bg-rose-500/16 trans"
"src/app/components/lawyer/smart-modal/procedural-modals/TransferJurisdictionModal.tsx",187,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={handleRegister} disabled={!newCourt.trim()} className={`${T.btn} ${T.btnDisabled} flex items-center justify-center gap-1.5`} >"
"src/app/components/lawyer/smart-modal/smart-header/PartyItem.tsx",72,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={(e) => { e.stopPropagation(); setShowLawyerInfo(!showLawyerInfo); }} className=""flex items-center gap-1 bg-slate-800/50 border border-slate-700 px-2 py-0.5 rounded-full cursor-pointer hover:bg-slate-700 tra"
"src/app/components/lawyer/smart-modal/smart-header/PartyItem.tsx",106,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setShowLawyerInfo(false)} className=""text-white/40 hover:text-white""><X size={12} /></button>"
"src/app/components/lawyer/smart-modal/smart-header/SmartHeaderMain.tsx",54,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={scrollToPartiesSection} className=""text-[22px] sm:text-[24px] font-black text-[#E6C673] tracking-wide font-sans leading-none truncate max-w-full text-right touch-manipulation min-h-[44px]"" title=""الانتقال"
"src/app/components/lawyer/smart-modal/smart-header/SmartHeaderMain.tsx",66,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setShowClaimValue((v) => !v)} className={`${GLASS_CHIP} bg-[#E6C673]/12 border-[#E6C673]/28 text-[#E6C673] max-w-[min(100%,20rem)] touch-manipulation cursor-pointer hover:bg-[#E6C673]/18 transition-col"
"src/app/components/lawyer/smart-modal/smart-header/SmartHeaderMain.tsx",117,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => setShowPreviousCourt((v) => !v)} className=""shrink-0 inline-flex items-center justify-center rounded-md border border-violet-400/25 bg-violet-500/10 p-1 text-violet-200/90 hover:bg-violet-500/16 trans"
"src/app/components/lawyer/smart-modal/smart-header/SmartHeaderMain.tsx",181,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onReopenPleadings} className=""text-[9px] text-white/40 hover:text-[#E6C673] transition-colors px-1"" >"
"src/app/components/lawyer/smart-modal/smart-header/SmartHeaderMain.tsx",192,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onResume} className={`${GLASS_CHIP} bg-emerald-500/10 border-emerald-400/25 text-emerald-300 hover:bg-emerald-500/15 transition-all`} >"
"src/app/components/lawyer/smart-modal/smart-header/SmartHeaderMain.tsx",202,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onCancelCrossAppeal} className={`${GLASS_CHIP} bg-indigo-500/15 border-indigo-400/30 text-indigo-200 hover:bg-indigo-500/22`} title=""إلغاء الاستئناف المتقابل"" >"
"src/app/components/lawyer/smart-modal/smart-header/SmartHeaderThirdPartyCases.tsx",31,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => onUpdateIncidentalEntryDecision(caseItem.id, 'accepted')} className=""px-2.5 py-1 bg-green-500/10 text-green-400 border border-green-500/30 rounded-lg text-[10px] font-bold hover:bg-green-500/20 transi"
"src/app/components/lawyer/smart-modal/smart-header/SmartHeaderThirdPartyCases.tsx",38,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => onUpdateIncidentalEntryDecision(caseItem.id, 'rejected')} className=""px-2.5 py-1 bg-red-500/10 text-red-400 border border-red-500/30 rounded-lg text-[10px] font-bold hover:bg-red-500/20 transition-col"
"src/app/components/lawyer/smart-modal/smartFile/ManualClassificationPicker.tsx",116,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={handleAddTemplate} disabled={!normalizeManualClassificationTag(draft)} data-testid={addTestId} className={`inline-flex items-center gap-1 px-3 py-2 rounded-xl text-[10px] font-bold transition-all disabled:op"
"src/app/components/lawyer/smart-modal/smartFile/ManualClassificationPicker.tsx",149,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid={chipTestId?.(tag) ?? `manual-classification-chip-${slugForTestId(tag)}`} onClick={() => handleApplyTemplate(tag)} className={[ 'px-2 py-1 transition-all text-[9px] font-semibold truncate text-right', isS"
"src/app/components/lawyer/smart-modal/smartFile/ManualClassificationPicker.tsx",167,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid={removeTestId?.(tag) ?? `manual-classification-remove-${slugForTestId(tag)}`} onClick={() => handleRemoveTemplate(tag)} className=""px-1.5 py-1 text-white/25 hover:text-rose-300 hover:bg-rose-500/10 borde"
"src/app/components/lawyer/smart-modal/smartFile/moroccanGlassShell.tsx",41,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onClick} className={GLASS_CLOSE} aria-label={label}>"
"src/app/components/lawyer/smart-modal/smartFile/smartModalChrome.tsx",34,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onClose} className={T.closeBtn} aria-label=""إغلاق"">"
"src/app/components/lawyer/smart-modal/SmartJudgmentModal.tsx",533,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onClose} className={s.closeBtn} aria-label=""إغلاق"">"
"src/app/components/lawyer/SmartLegalRadar/CalendarGridDayCell.tsx",50,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid={`radar-day-${day}`} aria-label={buildCalendarDayAriaLabel( day, viewMonth, viewYear, dayEvents.length, isT, )} aria-pressed={isSel ? true : undefined} aria-current={isT ? 'date' : undefined} onClick={() "
"src/app/components/lawyer/SmartLegalRadar/CalendarReminderModal.tsx",171,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button key={minutes} type=""button"" data-testid={`calendar-reminder-snooze-${minutes}`} onClick={() => onSnooze(minutes)} className=""min-h-[44px] rounded-lg border border-[#E6C673]/22 bg-[#E6C673]/8 text-xs font-semibold text-[#F4F4F5] t"
"src/app/components/lawyer/SmartLegalRadar/CalendarReminderModal.tsx",182,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid=""calendar-reminder-mute"" onClick={() => setSoundOn(false)} disabled={!soundOn} className=""w-full min-h-[44px] rounded-lg border border-white/12 bg-white/[0.04] text-sm font-semibold text-[#F8FAFC] touc"
"src/app/components/lawyer/SmartLegalRadar/CalendarReminderModal.tsx",191,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid=""calendar-reminder-dismiss"" onClick={onDismiss} className=""w-full min-h-[44px] rounded-lg bg-[#E6C673] text-sm font-semibold text-[#0A0F1C] touch-manipulation"" >"
"src/app/components/lawyer/SmartLegalRadar/EventCardActions.tsx",31,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid={`radar-event-open-source-${event.id}`} onClick={() => onOpenSource!(event)} title=""فتح المصدر"" aria-label={`فتح المصدر الأصلي للموعد ${event.title}`} className={`${RADAR_ICON_BTN} ${RADAR_TEXT_MUTED}`}"
"src/app/components/lawyer/SmartLegalRadar/EventCardActions.tsx",44,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid={`radar-event-edit-${event.id}`} onClick={() => onEdit(event)} onPointerDown={prefetchRadarEventForm} onFocus={prefetchRadarEventForm} aria-label={`تعديل الموعد ${event.title}`} className={`${RADAR_ICON_B"
"src/app/components/lawyer/SmartLegalRadar/EventCardActions.tsx",55,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid={`radar-event-card-delete-${event.id}`} onClick={() => onDelete(event)} aria-label={`حذف الموعد ${event.title}`} className={`${RADAR_ICON_BTN} ${RADAR_TEXT_MUTED}`} >"
"src/app/components/lawyer/SmartLegalRadar/EventCardsList.tsx",76,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid=""radar-show-all-events"" onClick={expandAll} className=""w-full py-3 rounded-xl border border-white/10 bg-transparent hami-radar-text-secondary text-sm font-semibold hami-radar-hover-row touch-manipulati"
"src/app/components/lawyer/SmartLegalRadar/EventFormActions.tsx",34,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid=""radar-event-delete"" onClick={() => { if (!saving) onDelete(); }} disabled={saving} aria-label={editingEvent ? `حذف الموعد ${editingEvent.title}` : 'حذف الموعد'} className={RADAR_FORM_BTN_DANGER} >"
"src/app/components/lawyer/SmartLegalRadar/EventFormActions.tsx",47,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid=""radar-event-save"" onClick={() => void onSave(localFormData)} aria-label={editingEvent ? `تحديث الموعد ${editingEvent.title}` : 'إضافة الموعد'} disabled={saving || !localFormData.title.trim() || !localF"
"src/app/components/lawyer/SmartLegalRadar/EventFormHeader.tsx",24,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid=""radar-event-form-close"" aria-label=""إغلاق نموذج الموعد"" onClick={() => { if (!saving) onClose(); }} className={RADAR_FORM_ICON_BTN} >"
"src/app/components/lawyer/SmartLegalRadar/EventFormTimeField.tsx",52,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid=""radar-event-reminder-toggle"" disabled={!hasTime} aria-pressed={reminderEnabled} aria-label={reminderEnabled ? 'إيقاف التذكير' : 'تفعيل التذكير'} title={hasTime ? 'تذكير قبل الموعد' : 'أضف وقتاً لتفعيل "
"src/app/components/lawyer/SmartLegalRadar/EventFormTimeField.tsx",104,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button key={minutes} type=""button"" data-testid={`radar-event-reminder-${minutes}`} aria-pressed={active} onClick={() => setLocalFormData((prev) => ({ ...prev, reminderMinutesBefore: minutes, })) } className={`min-h-[44px] rounded-lg bord"
"src/app/components/lawyer/SmartLegalRadar/RadarAddEventDock.tsx",20,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onAddEvent} onPointerDown={prefetchRadarEventForm} onFocus={prefetchRadarEventForm} data-testid=""radar-add-event"" className={RADAR_BTN_ADD} aria-label={`إضافة موعد ليوم ${dayLabel}`} >"
"src/app/components/lawyer/SmartLegalRadar/RadarErrorBoundary.tsx",49,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={this.props.onBack} data-testid=""radar-error-back"" className=""min-h-[44px] px-8 rounded-2xl bg-[#E6C673]/12 text-[#E6C673] border border-[#E6C673]/25 active:bg-[#E6C673]/20 transition-colors text-sm font-s"
"src/app/components/lawyer/SmartLegalRadar/RadarHeader.tsx",19,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={(event) => { event.stopPropagation(); onBack(); }} data-testid=""radar-back"" className={RADAR_BACK_BTN} style={{ WebkitTapHighlightColor: 'transparent', touchAction: 'manipulation' }} >"
"src/app/components/lawyer/SmartLegalRadar/RadarMonthCaption.tsx",37,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onGoToToday} className=""hami-radar-month-nav__today-btn shrink-0 min-h-[44px] px-3 text-[11px] font-semibold touch-manipulation"" data-testid=""radar-today"" >"
"src/app/components/lawyer/SmartLegalRadar/RadarMonthToolbar.tsx",32,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid=""radar-prev-month"" onClick={onPrevMonth} aria-label=""الشهر السابق"" className={RADAR_NAV_ICON_BTN} >"
"src/app/components/lawyer/SmartLegalRadar/RadarMonthToolbar.tsx",48,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" data-testid=""radar-next-month"" onClick={onNextMonth} aria-label=""الشهر التالي"" className={RADAR_NAV_ICON_BTN} >"
"src/app/components/lawyer/SmartLegalRadar/RadarMonthToolbar.tsx",59,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onToggleFullMonth} data-testid=""radar-toggle-full-month"" aria-label={showFullMonth ? 'إغلاق التقويم' : 'التقويم الكامل'} aria-expanded={showFullMonth} aria-controls=""radar-calendar-grid"" className={ show"
"src/app/components/lawyer/SmartLegalRadar/RadarWeekStrip.tsx",46,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button key={ymd} type=""button"" data-testid={`radar-week-day-${ymd}`} aria-pressed={isSel} aria-current={isToday(ymd) ? 'date' : undefined} aria-label={buildCalendarDayAriaLabel( dayNum, month, year, hasEvents ? 1 : 0, isToday(ymd), )} on"
"src/app/components/lawyer/SmartRepository/entryCards/DossierEntryCard.tsx",119,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={edit.startEdit} className={REPO_CARD_EDIT_LINK}>"
"src/app/components/lawyer/SmartRepository/entryCards/DossierEntryCard.tsx",122,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={() => void deleteDossierNote()} className={`${REPO_CARD_ICON_BTN} text-white/40 hover:text-red-400 hover:border-red-400/25`} aria-label=""حذف"" >"
"src/app/components/lawyer/SmartRepository/entryCards/EntryCardInlineEditor.tsx",88,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onCancel} className={REPO_COMPOSE_CANCEL}>"
"src/app/components/lawyer/SmartRepository/entryCards/EntryCardInlineEditor.tsx",91,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onSave} className={REPO_COMPOSE_SAVE} data-testid={saveTestId} >"
"src/app/components/lawyer/SmartRepository/entryCards/GlobalEntryCardActions.tsx",50,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onStartEdit} className={REPO_CARD_EDIT_LINK}>"
"src/app/components/lawyer/SmartRepository/entryCards/GlobalEntryCardActions.tsx",54,1,"button",1,0,"B0-SAFE-explicit-type-button","","<button type=""button"" onClick={onTogglePin} className={note.isPinned ? REPO_CARD_ICON_BTN_ACTIVE : REPO_CARD_ICON_BTN} aria-label={note.isPinned ? 'إلغاء التثبيت' : 'تثبيت'} aria-pressed={note.isPinned} data-testid={`repository-note-pin-$"
